data_entry,gpt_label,gold_label,gpt_confidence,contains_affirming_device,confidence_normalized
A changing climate means dramatic risks for the world -- and for investments too.,1,1,0.9,False,0.0004531881788381262
"Unlike the 1920s, climate change is a huge factor exacerbating inequality today.",1,1,0.9,False,0.0004531881788381262
Mnuchin did not believe there are just a few years left to prevent a climate catastrophe.,0,0,0.8,False,0.0004028339367450011
The planet is more sensitive to increased carbon dioxide emissions than previously thought.,1,1,0.9,False,0.0004531881788381262
"Even ""the best climate models fall many orders of magnitude short of the power and intricacy needed to effectively predict the long-term climate patterns that emerge from the interactions of... planetary systems, ""such as air currents, cloud patterns, resonant temperature cycles, energy storage and release mechanisms, and many more.",0,0,0.9,True,0.0004531881788381262
Ninety-seven percent of climate scientists agree that climate-warming trends over the past century are extremely likely due to human activities.,1,0,0.95,True,0.00047836529988468877
The climate hysteria movement is not about science.,0,0,0.9,False,0.0004531881788381262
Ocasio-Cortez is the first person to demand an overhaul of the economy due to climate alarmism.,0,0,0.8,False,0.0004028339367450011
We need climate cash in order to avoid a climate crash.,1,0,0.9,False,0.0004531881788381262
"At this point there can be no shadow of a doubt that our own excesses and emissions and inaction politically and as a country and a democracy, where each of us comprise the government, have led to the warming we've seen so far--one degree Celsius just since 1980.",1,1,0.95,True,0.00047836529988468877
"In the real world, climate change is far too challenging a threat to be ended by one person -- or even one battle that doesn't include all of the major powers.",1,1,0.9,True,0.0004531881788381262
Trump no longer believes climate change is a hoax.,0,0,0.5,False,0.0002517712104656257
Climate change threatens every living thing on this planet and the urgency of the moment can not be overstated.,1,1,1.0,False,0.0005035424209312514
"The death of 200 reindeer earlier this year in the Arctic archipelago Svalbard is caused by climate change, according to the Norwegian Polar Institute, which cited starvation.",1,0,0.9,False,0.0004531881788381262
"Oil will make climate change worse, and that the pipeline could break and spill oil into waterways like Montana's Missouri River.",1,1,0.95,False,0.00047836529988468877
It is the third time in 40 years in which warming halted ozone depletion.,0,0,0.8,False,0.0004028339367450011
Strengthening Australia's carbon emission reduction targets will damage the economy.,0,0,0.8,False,0.0004028339367450011
A carbon pricing policy is essential if humanity wants to use the resources of creation wisely.,1,1,0.9,False,0.0004531881788381262
"Any climate change solution should respect and take into consideration the rights of indigenous peoples around the world,.",0,0,0.9,False,0.0004531881788381262
It will be extremely difficult for the world to rapidly reduce its greenhouse gas emissions.,1,0,0.8,False,0.0004028339367450011
The world needs an open dialogue about climate change to heal the gap between sceptics and believers since time is running out to cut the emissions that drive global warming.,1,1,0.9,False,0.0004531881788381262
Global warming is an election-winning issue.,0,0,0.8,True,0.0004028339367450011
"The methane-laden Arctic permafrost is not in danger of thawing, and the Antarctic ice sheets are stable.",0,0,0.9,False,0.0004531881788381262
"Climate change has been driven by runaway human consumption, much of which is based on want (comfort, convenience, entertainment), not need.",1,1,0.9,False,0.0004531881788381262
The prime minister had played down the links between global warming and changes in Australia's weather patterns.,0,1,0.8,False,0.0004028339367450011
Climate change is not a true crisis.,0,0,1.0,False,0.0005035424209312514
"Not acting on climate change is a ""kind of sin,"" as though God had a political program, and that program involved handing power over to Pete Buttigieg.",1,1,0.8,False,0.0004028339367450011
Sanders repeatedly requested and received the use of a carbon-spewing private jet for himself and his traveling staff when he served as a surrogate campaigner for Hillary Clinton.,0,1,0.7,False,0.0003524796946518759
Global warming is a hoax.,0,0,1.0,False,0.0005035424209312514
Alarming levels of sea level rise are predicted to threaten Florida over the next decades.,1,1,0.95,False,0.00047836529988468877
"Over the past several years, the United States has seen an increase in business growth that has counteracted the lingering effects of the recession.",0,0,1.0,True,0.0005035424209312514
Global warming is happening and it will be dangerous to human health and welfare.,1,1,1.0,False,0.0005035424209312514
Some icebergs are cute.,0,0,0.95,False,0.00047836529988468877
"His plans will speed up destruction of the rainforest, which is a bulwark against global climate change.",1,1,0.9,False,0.0004531881788381262
"The bottom line is that while yes, we've seen some changes in our climate over the past century, with improved crop yields, better health, reduced deaths from weather disasters, and increasingly less impoverishment worldwide, it is hard to argue that an increase of about 1 degree Centigrade has been detrimental to humanity.",0,0,0.9,True,0.0004531881788381262
I no longer know what to say to students and postdocs regarding how to navigate the CRAZINESS in the field of climate science.,0,0,0.8,True,0.0004028339367450011
"While the planet is in the midst of a warming trend of several hundred years, the Earth has not warmed at all since she was born.",0,0,0.8,True,0.0004028339367450011
So either you tell us how to achieve this mitigation or explain to future generations and those already affected by the climate emergency why we should abandon our climate commitments.,1,1,0.95,False,0.00047836529988468877
Democrats tend to be much more concerned with climate than Republicans.,0,0,0.9,False,0.0004531881788381262
"Climate change presents risks that are big and that are scary, and for that reason it's being talked about like a crisis.",1,1,0.9,False,0.0004531881788381262
The earth's climate has always changed and coast lines and life-forms come and go.,0,0,0.8,False,0.0004028339367450011
"Instead, climate change alarmists should use terms like ""global meltdown"" and ""climate chaos"" to convey the urgency of the situation.",1,1,0.95,False,0.00047836529988468877
"No region of our country is immune to that threat, even though climate alarmist prediction models have consistently failed and even though the relationship between the burning of fossil fuels and global warming or cooling is far from well understood.",0,0,0.9,False,0.0004531881788381262
"Ernman and Rentzhog signed an op-ed in Dagens Nyheter calling for ""bottom-up"" action against national governments to fight climate change.",1,0,0.9,False,0.0004531881788381262
"78 percent of the ""climate deniers"" whom the study paints as unscientific actually have articles published in peer-reviewed journals.",0,0,0.8,True,0.0004028339367450011
"Global warming will be small, slow, harmless and net beneficial.",0,0,1.0,False,0.0005035424209312514
Caring about the climate is elitist.,0,0,0.9,False,0.0004531881788381262
"When it comes to climate change, insurers may respond by setting premiums so high that insurance in many parts of the country becomes unaffordable.",1,0,0.8,True,0.0004028339367450011
Today we pledge to give the climate crisis the attention it demands.,1,1,0.95,False,0.00047836529988468877
Between 51 and 90 percent of scientists think global warming is happening.,0,0,0.8,False,0.0004028339367450011
"If we continue to warm the planet, then we will in all likelihood exceed our adaptive capacity.",1,1,0.95,False,0.00047836529988468877
World leaders are running away from their responsibilities to fight climate change.,1,1,0.9,False,0.0004531881788381262
"If we want to eat well for we health, the environment, to decrease climate change and to minimize food safety changes, people have to consume smaller, more locally distributed food.",1,1,0.9,False,0.0004531881788381262
American farmers are reeling from extreme weather caused by climate change.,1,1,0.95,False,0.00047836529988468877
He saw signs of climate change in farming's problems.,1,1,0.8,False,0.0004028339367450011
"Governments are under a legal obligation, as well as a moral obligation, to significantly increase their ambition on climate change.",1,1,0.95,True,0.00047836529988468877
Global warming is a gigantic hoax perpetrated by a vast global cabal of corrupt scientists.,0,0,1.0,False,0.0005035424209312514
Glaciers tend to grow for nine months each winter and melt for three months each summer.,0,0,0.9,False,0.0004531881788381262
The heightened capabilities will be increasingly important in the age of climate change.,1,0,0.8,True,0.0004028339367450011
The brown skies over Sydney in recent days is a result of human-caused climate change led by record heat and an unprecedented drought.,1,1,0.95,True,0.00047836529988468877
"The iPhone maker last March had reduced carbon emissions by 64 % since 2011, preventing 2.8 million metric tons of CO2 from entering the atmosphere.",0,0,0.9,False,0.0004531881788381262
Knowledge about the severity of climate change has deepened since 2011 and countries should do everything they can to shift away from fossil fuels.,1,1,0.95,True,0.00047836529988468877
Climate change is an urgent issue because we can still do something about it.,1,1,0.95,False,0.00047836529988468877
Climate denial will persist come hell or high water.,1,0,0.9,False,0.0004531881788381262
Climate is an extremely complicated science that remains far less than fully understood.,0,0,0.8,False,0.0004028339367450011
One of the driving forces of 'climate denial' is that it is `just too uncomfortable to face' because it will require people to stop doing things [ they ] like doing.,1,1,0.9,True,0.0004531881788381262
There are fewer climate problems elsewhere.,0,0,0.8,False,0.0004028339367450011
"Sea levels would rise approximately 20 centimeters by the year 2300 from emissions released between 2016 and 2030, when the Paris Agreement expires.",1,1,0.8,True,0.0004028339367450011
General Motors believes in the science of global warming.,1,0,0.9,False,0.0004531881788381262
"The impact of weather patterns on global ecosystems will increase the annual human-caused rise in CO2 concentration by 10 %, with emissions from the Australian fires accounting for one-fifth of that increase.",1,1,0.8,False,0.0004028339367450011
"Scientists should openly address the uncertainties and exaggerations in their predictions of global warming, while politicians should dispassionately count the real benefits as well as the imagined costs of adaptation to global warming, and the real costs as well as the imagined benefits of mitigation.",0,0,0.7,False,0.0003524796946518759
Ms. Trump is embracing at least some of Ms. Thunberg's urgency about climate change.,1,0,0.8,False,0.0004028339367450011
"Coal is winning, Arctic ice is not melting -- and those who disagree are no better than the censors in Orwell's 1984.",0,0,0.9,True,0.0004531881788381262
What is once considered one of the most remarkable cases of accelerated anthropogenic climate warming is not due to human causes at all but rather to natural climate swings.,0,0,0.9,False,0.0004531881788381262
The low-carbon electricity grid alone will cost $5.4 trillion.,0,0,0.8,False,0.0004028339367450011
The president must intensify his attacks against the flawed science underlying the climate alarm.,0,0,0.9,False,0.0004531881788381262
"Climate change has led to an increase in the frequency and severity of what scientists call ""fire weather ""-periods with a high fire risk due to some combination of higher temperatures, low humidity, low rainfall and strong winds.",1,1,0.9,True,0.0004531881788381262
Reductions of planet-warming greenhouse gas emissions in the United States are being nullified by rising emissions in China.,1,1,0.8,False,0.0004028339367450011
Scientists see no end to the way man-made climate change keeps shattering records.,1,1,0.95,True,0.00047836529988468877
"While scientists have long predicted that climate change would bring longer and more intense fire seasons, the blazes are not expected to be this bad this soon.",1,0,0.9,False,0.0004531881788381262
The global threat from sea level rise and coastal flooding is far greater than what we thought it is.,1,1,0.95,False,0.00047836529988468877
"But if we ground every plane, leveled every building in America, and lived in huts, the United States' amount of carbon emissions only accounts for 15 percent of the entire world.",0,0,0.8,False,0.0004028339367450011
Beef cattle produce only 3.3 percent of the total U.S. greenhouse gas emissions.,0,0,0.8,False,0.0004028339367450011
Global warming is a hoax.,0,0,1.0,False,0.0005035424209312514
Alarming levels of sea level rise are predicted to threaten Florida over the next decades.,1,1,0.95,False,0.00047836529988468877
"Over the past several years, the United States has seen an increase in business growth that has counteracted the lingering effects of the recession.",0,0,0.95,True,0.00047836529988468877
Global warming is happening and it will be dangerous to human health and welfare.,1,1,0.95,False,0.00047836529988468877
Some icebergs are cute.,0,0,0.95,False,0.00047836529988468877
Fixing the climate crisis is not only about trees.,0,1,0.5,False,0.0002517712104656257
Those who are unable to contradict with facts and arguments the movement of young people committed in the battle against the climate crisis have recourse instead to violence and intimidation.,1,1,0.95,False,0.00047836529988468877
Climate change is `mostly hype' but is being held back from taking tougher action against the scam by his own advisors who fear it might cost him votes.,0,0,0.95,False,0.00047836529988468877
Climate summits are stuck in a rut.,0,0,0.8,False,0.0004028339367450011
"The weight of responsibility and growing public concern now rests on Boris Johnson's shoulders to ensure the UK rises to the challenge, fights for climate justice and shows real leadership.",1,1,0.9,True,0.0004531881788381262
"2018 may offer a peep into the future, where increased climatic variability may push the arctic species to--and potentially beyond--their limits.",1,1,0.8,False,0.0004028339367450011
"Renewables such as wind, solar and hydropower will surpass coal as the world's dominant source of electricity by 2030, growing to 42 percent of global generation.",0,0,0.8,False,0.0004028339367450011
"I actually see an opportunity in this, as bad as it has gotten with both how close we are to catastrophe in climate and the disappearance of U.S. leadership from the world stage.",1,1,0.9,True,0.0004531881788381262
"Climate change is not a hoax, but climate change is a terrible, terrible reality impacting our country and the entire world today.",1,1,0.95,False,0.00047836529988468877
"The ice sheet is facing imminent and significant ice loss, according to the ESA.",1,0,0.9,True,0.0004531881788381262
Mr. Colson had been converting to electric heat to fulfill his commitment to migrating the planet away from fossil fuels.,1,0,0.9,False,0.0004531881788381262
Beating climate change won't require a miracle.,1,1,0.8,False,0.0004028339367450011
Ill-informed kids keep being manipulated by radical environmentalists to sue over purported future climate damages.,0,0,0.9,False,0.0004531881788381262
Mother Nature has far more to do with the drought in Guatemala than U.S. carbon emissions.,0,0,0.8,False,0.0004028339367450011
"More than half of food-related greenhouse gas emissions come from meat, eggs and dairy.",1,0,0.8,False,0.0004028339367450011
The study is the first of its kind to quantify how much sea level would rise from the carbon emissions pledged under the Paris agreement.,0,0,0.9,True,0.0004531881788381262
"Climate policy is there to control you, not climate.",0,0,0.9,False,0.0004531881788381262
The government should pay to help Americans move out of places impacted by climate change.,1,1,0.9,False,0.0004531881788381262
About two-thirds of the readers we heard from across the country wanted the next president to aggressively try to head off a climate catastrophe.,1,1,0.9,False,0.0004531881788381262
The world's largest asset manager plans to put climate change and sustainability at the center of its investment approach.,1,0,0.9,False,0.0004531881788381262
You cannot go too far on the issue of climate change.,1,1,0.9,False,0.0004531881788381262
"Germany, one of the strongest and most successful industry nations in the world, is taking huge steps toward leaving the fossil fuel era.",0,0,0.8,True,0.0004028339367450011
"There is no climate emergency and that false foundations for climate panic could lead to policy disasters causing massive harm, by destroying energy sources needed for survival.",0,0,0.95,False,0.00047836529988468877
Critics said Thunberg's speech -- which is peppered with cries from pro-oil and gas counter-protesters -- called for action on climate change but failed to propose any plans for possible solutions.,0,0,0.8,False,0.0004028339367450011
"`Climate change had its fingerprints there and that's concerning,' said Dr. Nick Watts, the report's executive editor, adding that subsequent heat waves have `resulted in tens of thousands of deaths.'",1,0,0.95,True,0.00047836529988468877
"Warming ocean currents are also melting the glacier from underneath, washing ice away faster than the glacier can replenish it.",1,1,0.9,False,0.0004531881788381262
The world needs to prepare for millions of people being driven from their homes by the impact of climate change.,1,1,0.95,False,0.00047836529988468877
We can only fix climate change by destroying the economy or our personal liberties.,0,0,0.8,False,0.0004028339367450011
Anthropogenic global warming is the greatest and widest-ranging market failure ever seen.,1,0,1.0,True,0.0005035424209312514
"If mankind wanted to stop climate change without stopping economic growth too, the world needed more nuclear energy, not less.",1,1,0.8,True,0.0004028339367450011
"Climate crisis advocates attempt to dismiss the minor satellite-measured warming by utilizing ground temperature stations around the globe, which tend to have even more corrupting biases and problems than the old U.S. stations.",0,0,0.9,False,0.0004531881788381262
"Ms. Warren would hold a climate-focused town-hall-style event in New Hampshire and rolled out an endorsement from Rhiana Gunn-Wright, a lead author of the Green New Deal proposal.",1,0,0.8,False,0.0004028339367450011
Supporters of the demonstration knew firsthand about the effects of climate change.,1,0,0.9,False,0.0004531881788381262
Gore has seen small shifts in Republican views regarding the so-called climate issue.,0,0,0.9,True,0.0004531881788381262
Climate change is not primarily caused by man.,0,0,0.8,False,0.0004028339367450011
It's unquestionable that this year's Kincade fire grew with such disastrous rapidity because of the climate.,1,1,0.9,False,0.0004531881788381262
The Obama administration fired a top scientist and intimidated staff at the Department of Energy in order to further its climate change agenda.,0,0,0.8,True,0.0004028339367450011
"Whatever we call it, impending climate doom is upon us if we don't act quickly.",1,1,0.95,False,0.00047836529988468877
You have failed in humanity's task of protecting the climate.,1,1,0.95,False,0.00047836529988468877
Protecting still-undamaged forests could have a strong climate benefit as well.,1,1,0.8,True,0.0004028339367450011
The world failed to reduce carbon emissions in recent years and is on pace for catastrophic damage from climate change.,1,1,0.95,True,0.00047836529988468877
"The word climate change, to the best of my knowledge, is not discussed in this new NAFTA agreement at all, which is an outrage.",1,1,0.8,True,0.0004028339367450011
"Climate change is a man-made problem, which is why women should rule the world.",1,1,0.9,False,0.0004531881788381262
"Climate science should be less political, while climate policies should be more scientific.",0,0,0.8,False,0.0004028339367450011
"The real evidence of change would come when investors started exiting carbon-heavy companies, especially those with no transition plan.",0,0,0.8,True,0.0004028339367450011
Risky technologies are the only ways to address climate change.,1,1,0.9,False,0.0004531881788381262
Climate change and environmental issues are ranked as the 11th biggest threat to their companies 'growth prospects.,0,0,0.8,False,0.0004028339367450011
The climate is about to change for the worse in a way that poses an existential threat for everyone.,1,1,0.95,False,0.00047836529988468877
Climate change means the end of shopping.,0,0,0.8,False,0.0004028339367450011
The Golden Globes to send a signal and draw attention to the issue about climate change.,1,0,0.8,False,0.0004028339367450011
Global warming is a hoax.,0,0,1.0,False,0.0005035424209312514
Alarming levels of sea level rise are predicted to threaten Florida over the next decades.,1,1,0.95,False,0.00047836529988468877
"Over the past several years, the United States has seen an increase in business growth that has counteracted the lingering effects of the recession.",0,0,0.95,True,0.00047836529988468877
Global warming is happening and it will be dangerous to human health and welfare.,1,1,1.0,False,0.0005035424209312514
Some icebergs are cute.,0,0,0.95,False,0.00047836529988468877
The shoddy and absurd climate change plan.,0,0,0.9,False,0.0004531881788381262
This is the result of climate change.,1,1,0.8,False,0.0004028339367450011
Climate change is not a belief system.,1,0,0.5,False,0.0002517712104656257
We are headed for climate Armageddon from warming in twelve years.,1,1,1.0,False,0.0005035424209312514
A fee on the burning of fossil fuels is the most efficient way to drive down global warming.,1,1,0.9,False,0.0004531881788381262
"Since 2005, U.S. carbon dioxide emissions have dropped more than those from any other large industrialized nation.",0,0,0.8,False,0.0004028339367450011
Countries need to go beyond simply putting a price on carbon or adopting bold emissions goals.,1,0,0.8,False,0.0004028339367450011
Everybody is responsible for dealing with climate change.,1,1,0.8,False,0.0004028339367450011
"The company is eager to engage on the issues facing the transforming city, including homelessness, transportation and climate change.",1,0,0.8,False,0.0004028339367450011
Your holiday traditions are contributing to climate change and hurting the planet.,1,1,0.9,False,0.0004531881788381262
The climate crisis has been manufactured in order to create a huge climate-industrial complex that can command the redistribution of colossal amounts of money.,0,0,0.95,False,0.00047836529988468877
They would look self-serving and out of touch if they tried to deny climate change.,1,1,0.8,False,0.0004028339367450011
"Half of climate scientists, or fewer, think human-caused global warming is happening.",0,0,0.9,False,0.0004531881788381262
The Green New Deal proposed by Rep. Alexandria Ocasio-Cortez (D-N.Y.) is a crucial framework for meeting the climate challenges we face.,1,1,0.9,False,0.0004531881788381262
Opposing sides in polarised debates such as that on climate change had to learn how to talk with each other again.,0,0,0.8,True,0.0004028339367450011
Anthropomorphic climate change is a scam.,0,0,0.95,False,0.00047836529988468877
"This may be the first time in the history of the United States that there are children wondering whether they are going to have a future, whether they should have children as a result of the potential for climate change to get worse and worse.",1,1,0.9,False,0.0004531881788381262
"It is so cold in Florida, they are setting record temperatures and you know they&aposre afraid of the iguanas falling off the trees.",0,0,0.8,True,0.0004028339367450011
The corruption of climate science has occurred because some of our most important institutions have let us down.,0,0,0.8,True,0.0004028339367450011
"It is in the big cities where climate warming occurs, and people live and suffer it.",1,1,0.8,False,0.0004028339367450011
Some members of the Governing Council question whether fighting climate change is a central bank's job.,0,0,0.8,False,0.0004028339367450011
Climate change is emerging as potentially the greatest risk to human health in the 21st century.,1,1,0.95,False,0.00047836529988468877
Unused special funds-including money set aside for renovating schools or incentives for fighting climate change-also contributed to the surplus.,0,0,0.9,False,0.0004531881788381262
Climate change and receding Arctic ice is forcing wild animals out of their traditional hunting grounds.,1,1,0.9,False,0.0004531881788381262
"His antipathy toward action on climate change has contributed to what they consider a hands-off response to the fires, treating them as a tragedy rather than a turning point.",1,1,0.8,False,0.0004028339367450011
The financial sector has been too slow to address the risks from climate change and that politicians need to effect change now.,1,1,0.9,False,0.0004531881788381262
Man-made climate change isn't solely to blame for tropical storms.,0,0,0.8,False,0.0004028339367450011
California is about 3 degrees Fahrenheit warmer today than it would be without climate change.,1,0,0.9,False,0.0004531881788381262
"I realized with all that has separated us from each other, climate justice is the great unifier.",1,0,0.8,True,0.0004028339367450011
Global oil consumption will grow by seven million barrels a day through 2024.,0,0,0.9,False,0.0004531881788381262
Climate change will continue to affect all types of weather phenomena and subsequently impact increasingly urbanised areas.,1,1,0.9,False,0.0004531881788381262
We can win on climate.,1,0,0.8,False,0.0004028339367450011
"Our current temperatures are not at all unusual nor unprecedented, but very similar to previous warming trends over the last several thousand years.",0,0,0.8,True,0.0004028339367450011
A narrative of sacrifice doesn't go over well with many people whom we'll need as collaborators in addressing climate change.,0,1,0.8,True,0.0004028339367450011
"We are not climate activists, we never are.",0,0,0.8,False,0.0004028339367450011
Climate change is causing global or regional crop devastation.,1,1,0.95,False,0.00047836529988468877
"There is a realistic win-win outcome: with the right government policies, we can stimulate investment in green energy, efficient cities, better transportation and the like, which will address climate change as well as make many of our lives better and more comfortable.",1,1,0.9,True,0.0004531881788381262
"About half of mainstream outlets seek out ""climate denying ""experts.",0,0,0.8,True,0.0004028339367450011
Anthropogenic warming theory just didn't stand up.,0,0,0.9,False,0.0004531881788381262
Climate change is his top priority.,1,0,0.9,True,0.0004531881788381262
"Science tells us that on our current path, we face at least 3-degrees Celsius of global heating by the end of the century.",1,0,0.9,False,0.0004531881788381262
Australians care about the high cost of environmental activism based on questionable climate alarmism.,0,0,0.9,False,0.0004531881788381262
"The world's richest countries, responsible for emitting more than three-fourths of planet-warming pollution, are not doing enough to keep Earth's temperature from rising to dangerously high levels.",1,1,0.95,False,0.00047836529988468877
Extinction Rebellion protestors in Germany make unsubstantiated predictions of billions of deaths within just a few years because alarmist language works.,0,0,0.9,True,0.0004531881788381262
"Temperature records are broken in France, Germany and elsewhere.",1,0,0.8,True,0.0004028339367450011
That manmade climate change is a crisis is a false twisting of the actual data.,0,0,0.95,False,0.00047836529988468877
Climate change and sustainability would become more important for the fashion industry in 2020.,1,0,0.8,True,0.0004028339367450011
"Even if the warming increases, humans can adjust.",0,0,0.8,False,0.0004028339367450011
They will do little for renewable growth and next to nothing to address climate change.,1,0,0.9,False,0.0004531881788381262
"Two thirds of people in Europe, the United States and China think their individual behaviour can help tackle climate change and more than three quarters of parents believe their children will bear the consequences of climate change.",1,0,0.9,False,0.0004531881788381262
Global warming is a hoax.,0,0,1.0,False,0.0005035424209312514
Alarming levels of sea level rise are predicted to threaten Florida over the next decades.,1,1,0.95,False,0.00047836529988468877
"Over the past several years, the United States has seen an increase in business growth that has counteracted the lingering effects of the recession.",0,0,0.95,True,0.00047836529988468877
Global warming is happening and it will be dangerous to human health and welfare.,1,1,0.95,False,0.00047836529988468877
Some icebergs are cute.,0,0,0.95,False,0.00047836529988468877
"The gap is widening between the steps taken by governments in response to the climate emergency, on the one hand, and the compelling scientific evidence and moral obligation to act, on the other.",1,1,0.95,True,0.00047836529988468877
You can save the climate with electric cars.,1,1,0.8,False,0.0004028339367450011
We will continue to work with our global partners to enhance resilience to the impacts of climate change and prepare for and respond to natural disasters.,1,1,0.8,False,0.0004028339367450011
Spokespersons of the movement claims that billions of people are going to die from climate change have no basis whatsoever in scientific fact but are necessary to provoke the kind of response that is needed to cut back on greenhouse gas emissions.,0,0,0.8,False,0.0004028339367450011
"Warning that global warming, access to clean water and other environmental threats could push hundreds of millions around the world back into poverty.",1,1,0.95,True,0.00047836529988468877
"There is no statistical evidence that global warming is intensifying hurricanes, floods, droughts and suchlike natural disasters, or making them more frequent.",0,0,0.9,True,0.0004531881788381262
Many efforts undertaken by climate activists have called for unnecessary or costly regulations.,0,0,0.8,True,0.0004028339367450011
I don't think there is much need to address climate change because it is already a focal point across the rest of the media.,0,0,0.9,False,0.0004531881788381262
"The United States will join other nations in their fight against climate change at a United Nations-led press conference in Madrid, Spain.",1,1,0.8,False,0.0004028339367450011
We're on the front line of what is happening with sea-level rise.,1,0,0.8,False,0.0004028339367450011
A report on the threat of climate change based on more controversial data from the United Nations Intergovernmental Panel on Climate Change would doom the the U.S. economy while allowing the biggest polluters like China and India to continue polluting.,0,0,0.7,False,0.0003524796946518759
"Civil society has a renewed awareness of environmental issues and climate change like never before, despite the failure of COP2.",1,0,0.85,False,0.00042801105779156364
"A startling message on a 1,200-year-old granite slab created by the Vikings appears to predict climate change.",0,0,0.8,False,0.0004028339367450011
Some scientists counter that the possibility of global tipping remains highly speculative.,0,0,0.8,False,0.0004028339367450011
The climate event is further evidence of manmade global warming.,1,1,0.9,True,0.0004531881788381262
"Environmental degradation, climate change and unsustainable development constitute some of the most pressing and serious threats to the ability of present and future generations to enjoy the right to life.",1,1,0.95,False,0.00047836529988468877
Climate change is a global emergency.,1,1,1.0,False,0.0005035424209312514
Blackrock would place climate change at the center of its investment strategy.,1,0,0.9,False,0.0004531881788381262
Man-made climate change is becoming impossible to deny.,1,1,0.95,False,0.00047836529988468877
"Global sea-level rise is one of the greatest challenges facing society in the 21st century, and understanding how this phenomenon impacts coastal systems, infrastructure and the people who use them requires a regular coastal presence.",1,1,0.9,True,0.0004531881788381262
Temperatures are forecast to be more than 20 degrees below normal for large portions of the Midwest.,0,0,0.9,False,0.0004531881788381262
A teenager had to speak out against purported global warming.,0,0,0.8,False,0.0004028339367450011
"You could have two people in the same room who agree about the details of climate change investing, but then they start fighting over the nuance.",0,0,0.9,True,0.0004531881788381262
New Ice Age coming fast.,0,0,0.9,False,0.0004531881788381262
The issue is more about globalization than saving the planet.,0,0,0.8,False,0.0004028339367450011
Thunberg priority is drawing attention and action to concerns about global warming.,1,0,0.9,False,0.0004531881788381262
"As climate change continues to affect our economy, it is critical to understand your bank 's adaptation and mitigation strategies.",1,0,0.9,True,0.0004531881788381262
"A mini-ice age may have occurred roughly 12,800 years ago.",0,0,0.9,False,0.0004531881788381262
The crusader mentality of climate researchers leads them away from the factual debate and empirical accounting of sound science.,0,0,0.9,False,0.0004531881788381262
These are hard-won results from the efforts of promoting a green and low carbon economy.,1,0,0.8,False,0.0004028339367450011
"Climate changes all the time, although he sensibly questions the degree to which it is caused by human activity.",0,0,0.8,False,0.0004028339367450011
Climate change could cost the United States 10.5 percent in real income by 2100.,1,1,0.9,True,0.0004531881788381262
Bold action on protecting the climate could generate over $26 trillion in benefits through 2030.,1,0,0.9,False,0.0004531881788381262
"But even as polls indicate a growing acceptance of the reality of global warming, many people are still not motivated enough to act.",1,0,0.8,True,0.0004028339367450011
There are warming trends.,0,0,0.8,False,0.0004028339367450011
The link between climate change and conflict is still quite tenuous at this point.,0,0,0.8,False,0.0004028339367450011
Mitch McConnell and the Republican Party are going to boldly confront climate change and create millions of jobs in the process.,1,0,0.8,False,0.0004028339367450011
Climate change is an absolute first-order issue.,1,1,1.0,False,0.0005035424209312514
Catastrophic climate change is inevitable.,1,1,1.0,False,0.0005035424209312514
The Paris climate agreement harms the U.S. economy and would hurt American jobs if left to stand.,0,0,0.7,True,0.0003524796946518759
Tweaking a cow's diet to include 2 percent seaweed could reduce its methane emissions by as much as 99 percent.,0,0,0.8,False,0.0004028339367450011
"Greta Thunberg, the child climate activist being exploited by the media and the political left at the moment.",0,0,0.8,False,0.0004028339367450011
But the optics of the protest are clear: climate alarmists insist that the Earth only has 12 years left.,0,0,0.8,False,0.0004028339367450011
It is encouraging to see countries working together in the spirit of multilateralism to address climate change.,1,1,0.9,True,0.0004531881788381262
Climate change just compounds the crisis.,1,1,0.9,False,0.0004531881788381262
Climate alarmists necessarily demonize American patriots.,0,0,0.9,False,0.0004531881788381262
Teenage climate activist Greta Thunberg is TIME's 2019 Person of the Year.,0,0,0.8,False,0.0004028339367450011
Long-term growth and climate action are inextricably linked.,1,0,0.9,False,0.0004531881788381262
We have less than 11 years left to transform our energy system away from fossil fuels to energy efficiency and sustainable energy if we are going to leave this planet healthy and habitable for ourselves...,1,1,0.95,False,0.00047836529988468877
Young climate activists `are being criticized all the time' in comments like those from U.S. Treasury chief Steven Mnuchin.,0,0,0.9,False,0.0004531881788381262
Global warming is a hoax.,0,0,1.0,False,0.0005035424209312514
Alarming levels of sea level rise are predicted to threaten Florida over the next decades.,1,1,0.95,False,0.00047836529988468877
"Over the past several years, the United States has seen an increase in business growth that has counteracted the lingering effects of the recession.",0,0,0.95,True,0.00047836529988468877
Global warming is happening and it will be dangerous to human health and welfare.,1,1,1.0,False,0.0005035424209312514
Some icebergs are cute.,0,0,1.0,False,0.0005035424209312514
"We need a strong, progressive government that will unite Canadians and fight climate change--not a progressive opposition.",1,1,0.9,True,0.0004531881788381262
Coal would have to be phased out even before the Paris Agreement to combat climate change.,1,1,0.9,True,0.0004531881788381262
This is one of the key goals of climate alarmist policy.,0,0,0.8,True,0.0004028339367450011
The next five years are make or break for the climate and nature emergencies.,1,1,0.9,False,0.0004531881788381262
Greta Thunberg should study economics.,0,0,0.9,False,0.0004531881788381262
"In California, however, which is already being ravaged by the heat and drought of climate change.",1,1,0.95,False,0.00047836529988468877
