Index,gold_label,gpt_label,Confidence,confidence_normalized
4536,inferiority,stereotypical,0.75,0.0001500438127933
4537,inferiority,stereotypical,0.75,0.0001500438127933
4538,inferiority,stereotypical,0.75,0.0001500438127933
4539,inferiority,stereotypical,0.75,0.0001500438127933
4540,inferiority,stereotypical,0.75,0.0001500438127933
4541,inferiority,stereotypical,0.75,0.0001500438127933
4542,inferiority,stereotypical,0.75,0.0001500438127933
4543,inferiority,stereotypical,0.75,0.0001500438127933
4544,inferiority,stereotypical,0.75,0.0001500438127933
4545,inferiority,stereotypical,0.75,0.0001500438127933
4546,inferiority,inferiority,0.85,0.0001700496544991
4547,inferiority,threatening,0.85,0.0001700496544991
4548,inferiority,inferiority,0.85,0.0001700496544991
4549,threatening,threatening,0.85,0.0001700496544991
4550,inferiority,inferiority,0.85,0.0001700496544991
4551,irony,stereotypical,0.75,0.0001500438127933
4552,inferiority,threatening,0.85,0.0001700496544991
4553,inferiority,stereotypical,0.75,0.0001500438127933
4554,inferiority,stereotypical,0.75,0.0001500438127933
4555,inferiority,stereotypical,0.75,0.0001500438127933
4556,inferiority,stereotypical,0.75,0.0001500438127933
4557,inferiority,stereotypical,0.75,0.0001500438127933
4558,inferiority,stereotypical,0.75,0.0001500438127933
4559,inferiority,inferiority,0.85,0.0001700496544991
4560,inferiority,threatening,0.85,0.0001700496544991
4561,inferiority,inferiority,0.85,0.0001700496544991
4562,inferiority,inferiority,0.85,0.0001700496544991
4563,inferiority,stereotypical,0.75,0.0001500438127933
4564,inferiority,inferiority,0.85,0.0001700496544991
4565,inferiority,stereotypical,0.75,0.0001500438127933
4566,inferiority,stereotypical,0.75,0.0001500438127933
4567,inferiority,inferiority,0.85,0.0001700496544991
4568,threatening,stereotypical,0.75,0.0001500438127933
4569,inferiority,inferiority,0.85,0.0001700496544991
4570,inferiority,stereotypical,0.75,0.0001500438127933
4571,inferiority,stereotypical,0.75,0.0001500438127933
4572,inferiority,inferiority,0.85,0.0001700496544991
4573,inferiority,stereotypical,0.75,0.0001500438127933
4574,inferiority,stereotypical,0.75,0.0001500438127933
4575,inferiority,stereotypical,0.75,0.0001500438127933
4576,irony,stereotypical,0.75,0.0001500438127933
4577,irony,inferiority,0.85,0.0001700496544991
4578,inferiority,stereotypical,0.75,0.0001500438127933
4579,threatening,stereotypical,0.75,0.0001500438127933
4580,inferiority,stereotypical,0.75,0.0001500438127933
4581,inferiority,threatening,0.85,0.0001700496544991
4582,irony,stereotypical,0.75,0.0001500438127933
4583,irony,stereotypical,0.75,0.0001500438127933
4584,irony,stereotypical,0.75,0.0001500438127933
4585,stereotypical,stereotypical,0.75,0.0001500438127933
4586,inferiority,threatening,0.85,0.0001700496544991
4587,inferiority,inferiority,0.85,0.0001700496544991
4588,inferiority,stereotypical,0.75,0.0001500438127933
4589,inferiority,inferiority,0.85,0.0001700496544991
4590,inferiority,inferiority,0.85,0.0001700496544991
4591,inferiority,stereotypical,0.75,0.0001500438127933
4592,inferiority,stereotypical,0.75,0.0001500438127933
4593,threatening,threatening,0.85,0.0001700496544991
4594,inferiority,inferiority,0.85,0.0001700496544991
4595,inferiority,stereotypical,0.75,0.0001500438127933
4596,threatening,stereotypical,0.75,0.0001500438127933
4597,irony,stereotypical,0.75,0.0001500438127933
4598,inferiority,stereotypical,0.75,0.0001500438127933
4599,inferiority,inferiority,0.85,0.0001700496544991
4600,inferiority,inferiority,0.85,0.0001700496544991
4601,inferiority,stereotypical,0.75,0.0001500438127933
4602,inferiority,stereotypical,0.75,0.0001500438127933
4603,threatening,threatening,0.85,0.0001700496544991
4604,inferiority,inferiority,0.85,0.0001700496544991
4605,inferiority,inferiority,0.85,0.0001700496544991
4606,inferiority,inferiority,0.85,0.0001700496544991
4607,irony,stereotypical,0.75,0.0001500438127933
4608,inferiority,stereotypical,0.75,0.0001500438127933
4609,inferiority,stereotypical,0.75,0.0001500438127933
4610,irony,stereotypical,0.75,0.0001500438127933
4611,inferiority,stereotypical,0.75,0.0001500438127933
4612,inferiority,threatening,0.85,0.0001700496544991
4613,inferiority,stereotypical,0.75,0.0001500438127933
4614,inferiority,inferiority,0.85,0.0001700496544991
4615,inferiority,white grievance,0.85,0.0001700496544991
4616,inferiority,stereotypical,0.75,0.0001500438127933
4617,irony,stereotypical,0.75,0.0001500438127933
4618,inferiority,inferiority,0.85,0.0001700496544991
4619,irony,stereotypical,0.75,0.0001500438127933
4620,inferiority,stereotypical,0.75,0.0001500438127933
4621,inferiority,stereotypical,0.75,0.0001500438127933
4622,inferiority,stereotypical,0.75,0.0001500438127933
4623,inferiority,stereotypical,0.75,0.0001500438127933
4624,inferiority,stereotypical,0.75,0.0001500438127933
4625,irony,inferiority,0.85,0.0001700496544991
4626,inferiority,stereotypical,0.75,0.0001500438127933
4627,inferiority,stereotypical,0.75,0.0001500438127933
4628,inferiority,stereotypical,0.75,0.0001500438127933
4629,inferiority,inferiority,0.85,0.0001700496544991
4630,inferiority,stereotypical,0.75,0.0001500438127933
4631,irony,stereotypical,0.75,0.0001500438127933
4632,inferiority,inferiority,0.85,0.0001700496544991
4633,inferiority,stereotypical,0.75,0.0001500438127933
4634,inferiority,inferiority,0.85,0.0001700496544991
4635,threatening,stereotypical,0.75,0.0001500438127933
4636,inferiority,inferiority,0.85,0.0001700496544991
4637,irony,stereotypical,0.75,0.0001500438127933
4638,inferiority,stereotypical,0.75,0.0001500438127933
4639,inferiority,stereotypical,0.75,0.0001500438127933
4640,inferiority,threatening,0.85,0.0001700496544991
4641,inferiority,inferiority,0.85,0.0001700496544991
4642,inferiority,stereotypical,0.75,0.0001500438127933
4643,inferiority,stereotypical,0.75,0.0001500438127933
4644,inferiority,inferiority,0.85,0.0001700496544991
4645,inferiority,stereotypical,0.75,0.0001500438127933
4646,threatening,threatening,0.85,0.0001700496544991
4647,inferiority,stereotypical,0.75,0.0001500438127933
4648,threatening,threatening,0.85,0.0001700496544991
4649,inferiority,stereotypical,0.75,0.0001500438127933
4650,inferiority,inferiority,0.85,0.0001700496544991
4651,inferiority,inferiority,0.85,0.0001700496544991
4652,stereotypical,stereotypical,0.75,0.0001500438127933
4653,inferiority,stereotypical,0.75,0.0001500438127933
4654,inferiority,stereotypical,0.75,0.0001500438127933
4655,inferiority,stereotypical,0.75,0.0001500438127933
4656,inferiority,stereotypical,0.75,0.0001500438127933
4657,inferiority,inferiority,0.85,0.0001700496544991
4658,inferiority,stereotypical,0.75,0.0001500438127933
4659,inferiority,stereotypical,0.75,0.0001500438127933
4660,irony,stereotypical,0.75,0.0001500438127933
4661,inferiority,inferiority,0.85,0.0001700496544991
4662,inferiority,stereotypical,0.75,0.0001500438127933
4663,inferiority,threatening,0.85,0.0001700496544991
4664,inferiority,inferiority,0.85,0.0001700496544991
4665,threatening,stereotypical,0.75,0.0001500438127933
4666,threatening,stereotypical,0.75,0.0001500438127933
4667,irony,stereotypical,0.75,0.0001500438127933
4668,irony,stereotypical,0.75,0.0001500438127933
4669,inferiority,stereotypical,0.75,0.0001500438127933
4670,inferiority,inferiority,0.85,0.0001700496544991
4671,inferiority,stereotypical,0.75,0.0001500438127933
4672,inferiority,stereotypical,0.75,0.0001500438127933
4673,inferiority,stereotypical,0.75,0.0001500438127933
4674,inferiority,inferiority,0.85,0.0001700496544991
4675,inferiority,inferiority,0.85,0.0001700496544991
4676,inferiority,stereotypical,0.75,0.0001500438127933
4677,irony,incitement,0.85,0.0001700496544991
4678,irony,stereotypical,0.75,0.0001500438127933
4679,irony,stereotypical,0.75,0.0001500438127933
4680,irony,threatening,0.75,0.0001500438127933
4681,irony,threatening,0.85,0.0001700496544991
4682,irony,inferiority,0.85,0.0001700496544991
4683,irony,threatening,0.85,0.0001700496544991
4684,irony,stereotypical,0.75,0.0001500438127933
4685,irony,stereotypical,0.75,0.0001500438127933
4686,threatening,threatening,0.85,0.0001700496544991
4687,irony,stereotypical,0.75,0.0001500438127933
4688,inferiority,stereotypical,0.75,0.0001500438127933
4689,irony,stereotypical,0.75,0.0001500438127933
4690,inferiority,stereotypical,0.75,0.0001500438127933
4691,irony,inferiority,0.85,0.0001700496544991
4692,threatening,threatening,0.85,0.0001700496544991
4693,irony,stereotypical,0.75,0.0001500438127933
4694,irony,stereotypical,0.75,0.0001500438127933
4695,threatening,incitement,0.85,0.0001700496544991
4696,irony,inferiority,0.85,0.0001700496544991
4697,irony,stereotypical,0.75,0.0001500438127933
4698,threatening,threatening,0.85,0.0001700496544991
4699,irony,incitement,0.85,0.0001700496544991
4700,irony,stereotypical,0.75,0.0001500438127933
4701,inferiority,stereotypical,0.75,0.0001500438127933
4702,other,stereotypical,0.75,0.0001500438127933
4703,irony,irony,0.85,0.0001700496544991
4704,irony,stereotypical,0.75,0.0001500438127933
4705,irony,irony,0.85,0.0001700496544991
4706,irony,stereotypical,0.75,0.0001500438127933
4707,inferiority,stereotypical,0.75,0.0001500438127933
4708,irony,stereotypical,0.75,0.0001500438127933
4709,irony,stereotypical,0.75,0.0001500438127933
4710,inferiority,inferiority,0.85,0.0001700496544991
4711,irony,stereotypical,0.75,0.0001500438127933
4712,stereotypical,stereotypical,0.75,0.0001500438127933
4713,inferiority,inferiority,0.85,0.0001700496544991
4714,irony,inferiority,0.85,0.0001700496544991
4715,irony,stereotypical,0.75,0.0001500438127933
4716,irony,stereotypical,0.75,0.0001500438127933
4717,irony,stereotypical,0.75,0.0001500438127933
4718,inferiority,inferiority,0.85,0.0001700496544991
4719,inferiority,stereotypical,0.75,0.0001500438127933
4720,irony,stereotypical,0.75,0.0001500438127933
4721,irony,stereotypical,0.75,0.0001500438127933
4722,white_grievance,stereotypical,0.75,0.0001500438127933
4723,irony,stereotypical,0.75,0.0001500438127933
4724,inferiority,inferiority,0.85,0.0001700496544991
4725,irony,stereotypical,0.75,0.0001500438127933
4726,inferiority,stereotypical,0.75,0.0001500438127933
4727,irony,stereotypical,0.75,0.0001500438127933
4728,irony,stereotypical,0.75,0.0001500438127933
4729,irony,stereotypical,0.75,0.0001500438127933
4730,inferiority,inferiority,0.85,0.0001700496544991
4731,irony,white grievance,0.85,0.0001700496544991
4732,irony,stereotypical,0.75,0.0001500438127933
4733,threatening,incitement,0.85,0.0001700496544991
4734,incitement,threatening,0.85,0.0001700496544991
4735,threatening,stereotypical,0.75,0.0001500438127933
4736,inferiority,stereotypical,0.75,0.0001500438127933
4737,threatening,inferiority,0.85,0.0001700496544991
4738,threatening,threatening,0.85,0.0001700496544991
4739,inferiority,stereotypical,0.75,0.0001500438127933
4740,irony,inferiority,0.85,0.0001700496544991
4741,irony,inferiority,0.85,0.0001700496544991
4742,inferiority,stereotypical,0.75,0.0001500438127933
4743,inferiority,stereotypical,0.75,0.0001500438127933
4744,threatening,inferiority,0.85,0.0001700496544991
4745,irony,stereotypical,0.75,0.0001500438127933
4746,irony,stereotypical,0.75,0.0001500438127933
4747,inferiority,stereotypical,0.75,0.0001500438127933
4748,threatening,threatening,0.85,0.0001700496544991
4749,irony,stereotypical,0.75,0.0001500438127933
4750,irony,stereotypical,0.75,0.0001500438127933
4751,threatening,stereotypical,0.75,0.0001500438127933
4752,irony,stereotypical,0.75,0.0001500438127933
4753,irony,stereotypical,0.75,0.0001500438127933
4754,irony,stereotypical,0.75,0.0001500438127933
4755,irony,stereotypical,0.75,0.0001500438127933
4756,irony,stereotypical,0.75,0.0001500438127933
4757,inferiority,threatening,0.85,0.0001700496544991
4758,inferiority,inferiority,0.85,0.0001700496544991
4759,irony,stereotypical,0.75,0.0001500438127933
4760,irony,stereotypical,0.75,0.0001500438127933
4761,irony,stereotypical,0.75,0.0001500438127933
4762,inferiority,stereotypical,0.75,0.0001500438127933
4763,inferiority,inferiority,0.85,0.0001700496544991
4764,inferiority,stereotypical,0.75,0.0001500438127933
4765,inferiority,threatening,0.85,0.0001700496544991
4766,irony,threatening,0.85,0.0001700496544991
4767,inferiority,inferiority,0.85,0.0001700496544991
4768,irony,stereotypical,0.75,0.0001500438127933
4769,irony,inferiority,0.85,0.0001700496544991
4770,irony,stereotypical,0.75,0.0001500438127933
4771,inferiority,inferiority,0.85,0.0001700496544991
4772,irony,inferiority,0.85,0.0001700496544991
4773,threatening,threatening,0.85,0.0001700496544991
4774,irony,stereotypical,0.75,0.0001500438127933
4775,irony,stereotypical,0.75,0.0001500438127933
4776,irony,stereotypical,0.75,0.0001500438127933
4777,inferiority,inferiority,0.85,0.0001700496544991
4778,inferiority,inferiority,0.85,0.0001700496544991
4779,irony,stereotypical,0.75,0.0001500438127933
4780,irony,stereotypical,0.75,0.0001500438127933
4781,irony,irony,0.85,0.0001700496544991
4782,irony,stereotypical,0.75,0.0001500438127933
4783,inferiority,stereotypical,0.75,0.0001500438127933
4784,inferiority,stereotypical,0.75,0.0001500438127933
4785,irony,stereotypical,0.75,0.0001500438127933
4786,irony,stereotypical,0.75,0.0001500438127933
4787,irony,stereotypical,0.75,0.0001500438127933
4788,irony,inferiority,0.85,0.0001700496544991
4789,threatening,threatening,0.85,0.0001700496544991
4790,irony,stereotypical,0.75,0.0001500438127933
4791,irony,stereotypical,0.75,0.0001500438127933
4792,irony,stereotypical,0.75,0.0001500438127933
4793,inferiority,stereotypical,0.75,0.0001500438127933
4794,irony,irony,0.85,0.0001700496544991
4795,inferiority,inferiority,0.85,0.0001700496544991
4796,irony,stereotypical,0.75,0.0001500438127933
4797,irony,stereotypical,0.75,0.0001500438127933
4798,irony,incitement,0.85,0.0001700496544991
4799,irony,stereotypical,0.75,0.0001500438127933
4800,irony,stereotypical,0.75,0.0001500438127933
4801,inferiority,white grievance,0.85,0.0001700496544991
4802,inferiority,inferiority,0.85,0.0001700496544991
4803,irony,irony,0.85,0.0001700496544991
4804,irony,inferiority,0.85,0.0001700496544991
4805,irony,stereotypical,0.75,0.0001500438127933
4806,irony,threatening,0.85,0.0001700496544991
4807,irony,stereotypical,0.75,0.0001500438127933
4808,irony,irony,0.85,0.0001700496544991
4809,irony,stereotypical,0.75,0.0001500438127933
4810,threatening,stereotypical,0.75,0.0001500438127933
4811,inferiority,stereotypical,0.75,0.0001500438127933
4812,irony,stereotypical,0.75,0.0001500438127933
4813,irony,stereotypical,0.75,0.0001500438127933
4814,irony,irony,0.87,0.0001740508228402
4815,irony,stereotypical,0.75,0.0001500438127933
4816,irony,stereotypical,0.75,0.0001500438127933
4817,irony,stereotypical,0.75,0.0001500438127933
4818,irony,stereotypical,0.75,0.0001500438127933
4819,inferiority,threatening,0.85,0.0001700496544991
4820,irony,stereotypical,0.75,0.0001500438127933
4821,irony,inferiority,0.85,0.0001700496544991
4822,irony,stereotypical,0.75,0.0001500438127933
4823,irony,threatening,0.85,0.0001700496544991
4824,inferiority,threatening,0.85,0.0001700496544991
4825,irony,stereotypical,0.75,0.0001500438127933
4826,irony,stereotypical,0.75,0.0001500438127933
4827,threatening,incitement,0.85,0.0001700496544991
4828,irony,stereotypical,0.75,0.0001500438127933
4829,irony,threatening,0.85,0.0001700496544991
4830,threatening,stereotypical,0.75,0.0001500438127933
4831,irony,inferiority,0.85,0.0001700496544991
4832,irony,stereotypical,0.75,0.0001500438127933
4833,irony,irony,0.85,0.0001700496544991
4834,threatening,threatening,0.85,0.0001700496544991
4835,irony,irony,0.87,0.0001740508228402
4836,irony,irony,0.85,0.0001700496544991
4837,irony,stereotypical,0.75,0.0001500438127933
4838,threatening,inferiority,0.85,0.0001700496544991
4839,irony,stereotypical,0.75,0.0001500438127933
4840,irony,stereotypical,0.75,0.0001500438127933
4841,irony,stereotypical,0.75,0.0001500438127933
4842,threatening,threatening,0.85,0.0001700496544991
4843,inferiority,stereotypical,0.75,0.0001500438127933
4844,irony,inferiority,0.85,0.0001700496544991
4845,irony,inferiority,0.85,0.0001700496544991
4846,threatening,threatening,0.85,0.0001700496544991
4847,irony,stereotypical,0.75,0.0001500438127933
4848,threatening,incitement,0.85,0.0001700496544991
4849,irony,inferiority,0.85,0.0001700496544991
4850,threatening,incitement,0.85,0.0001700496544991
4851,threatening,inferiority,0.85,0.0001700496544991
4852,irony,stereotypical,0.75,0.0001500438127933
4853,irony,stereotypical,0.75,0.0001500438127933
4854,threatening,stereotypical,0.75,0.0001500438127933
4855,inferiority,stereotypical,0.75,0.0001500438127933
4856,irony,threatening,0.85,0.0001700496544991
4857,inferiority,stereotypical,0.75,0.0001500438127933
4858,threatening,threatening,0.85,0.0001700496544991
4859,inferiority,inferiority,0.85,0.0001700496544991
4860,irony,stereotypical,0.75,0.0001500438127933
4861,inferiority,inferiority,0.85,0.0001700496544991
4862,irony,threatening,0.85,0.0001700496544991
4863,irony,incitement,0.85,0.0001700496544991
4864,inferiority,inferiority,0.85,0.0001700496544991
4865,inferiority,stereotypical,0.75,0.0001500438127933
4866,irony,inferiority,0.85,0.0001700496544991
4867,threatening,inferiority,0.85,0.0001700496544991
4868,threatening,threatening,0.85,0.0001700496544991
4869,irony,stereotypical,0.75,0.0001500438127933
4870,irony,incitement,0.85,0.0001700496544991
4871,irony,threatening,0.85,0.0001700496544991
4872,irony,stereotypical,0.75,0.0001500438127933
4873,inferiority,stereotypical,0.75,0.0001500438127933
4874,irony,stereotypical,0.75,0.0001500438127933
4875,irony,irony,0.85,0.0001700496544991
4876,irony,stereotypical,0.75,0.0001500438127933
4877,irony,threatening,0.75,0.0001500438127933
4878,irony,stereotypical,0.75,0.0001500438127933
4879,threatening,stereotypical,0.75,0.0001500438127933
4880,irony,stereotypical,0.75,0.0001500438127933
4881,inferiority,stereotypical,0.75,0.0001500438127933
4882,irony,stereotypical,0.75,0.0001500438127933
4883,irony,stereotypical,0.75,0.0001500438127933
4884,irony,threatening,0.85,0.0001700496544991
4885,irony,stereotypical,0.75,0.0001500438127933
4886,irony,stereotypical,0.75,0.0001500438127933
4887,irony,stereotypical,0.75,0.0001500438127933
4888,irony,stereotypical,0.75,0.0001500438127933
4889,irony,stereotypical,0.75,0.0001500438127933
4890,irony,stereotypical,0.75,0.0001500438127933
4891,irony,threatening,0.85,0.0001700496544991
4892,irony,stereotypical,0.75,0.0001500438127933
4893,irony,stereotypical,0.75,0.0001500438127933
4894,white_grievance,threatening,0.85,0.0001700496544991
4895,white_grievance,stereotypical,0.75,0.0001500438127933
4896,threatening,incitement,0.85,0.0001700496544991
4897,irony,incitement,0.85,0.0001700496544991
4898,threatening,inferiority,0.85,0.0001700496544991
4899,inferiority,stereotypical,0.75,0.0001500438127933
4900,inferiority,inferiority,0.85,0.0001700496544991
4901,white_grievance,incitement,0.85,0.0001700496544991
4902,irony,stereotypical,0.75,0.0001500438127933
4903,irony,stereotypical,0.75,0.0001500438127933
4904,irony,inferiority,0.85,0.0001700496544991
4905,irony,stereotypical,0.75,0.0001500438127933
4906,stereotypical,stereotypical,0.75,0.0001500438127933
4907,irony,stereotypical,0.75,0.0001500438127933
4908,threatening,threatening,0.85,0.0001700496544991
4909,irony,stereotypical,0.75,0.0001500438127933
4910,white_grievance,stereotypical,0.75,0.0001500438127933
4911,irony,inferiority,0.85,0.0001700496544991
4912,irony,stereotypical,0.75,0.0001500438127933
4913,irony,stereotypical,0.75,0.0001500438127933
4914,irony,stereotypical,0.75,0.0001500438127933
4915,irony,stereotypical,0.75,0.0001500438127933
4916,irony,stereotypical,0.75,0.0001500438127933
4917,threatening,threatening,0.85,0.0001700496544991
4918,inferiority,stereotypical,0.75,0.0001500438127933
4919,inferiority,stereotypical,0.75,0.0001500438127933
4920,irony,inferiority,0.85,0.0001700496544991
4921,inferiority,threatening,0.85,0.0001700496544991
4922,irony,stereotypical,0.75,0.0001500438127933
4923,white_grievance,stereotypical,0.75,0.0001500438127933
4924,inferiority,stereotypical,0.75,0.0001500438127933
4925,irony,inferiority,0.85,0.0001700496544991
4926,incitement,stereotypical,0.75,0.0001500438127933
4927,white_grievance,stereotypical,0.75,0.0001500438127933
4928,inferiority,stereotypical,0.75,0.0001500438127933
4929,white_grievance,stereotypical,0.75,0.0001500438127933
4930,inferiority,inferiority,0.85,0.0001700496544991
4931,white_grievance,stereotypical,0.75,0.0001500438127933
4932,threatening,stereotypical,0.75,0.0001500438127933
4933,inferiority,stereotypical,0.75,0.0001500438127933
4934,irony,stereotypical,0.75,0.0001500438127933
4935,stereotypical,stereotypical,0.75,0.0001500438127933
4936,white_grievance,stereotypical,0.75,0.0001500438127933
4937,white_grievance,stereotypical,0.75,0.0001500438127933
4938,irony,inferiority,0.85,0.0001700496544991
4939,irony,stereotypical,0.75,0.0001500438127933
4940,inferiority,threatening,0.85,0.0001700496544991
4941,white_grievance,threatening,0.85,0.0001700496544991
4942,white_grievance,stereotypical,0.75,0.0001500438127933
4943,irony,stereotypical,0.75,0.0001500438127933
4944,stereotypical,inferiority,0.85,0.0001700496544991
4945,irony,stereotypical,0.75,0.0001500438127933
4946,irony,stereotypical,0.75,0.0001500438127933
4947,irony,inferiority,0.85,0.0001700496544991
4948,stereotypical,stereotypical,0.75,0.0001500438127933
4949,irony,stereotypical,0.75,0.0001500438127933
4950,incitement,threatening,0.85,0.0001700496544991
4951,white_grievance,stereotypical,0.75,0.0001500438127933
4952,incitement,stereotypical,0.75,0.0001500438127933
4953,irony,stereotypical,0.75,0.0001500438127933
4954,irony,stereotypical,0.75,0.0001500438127933
4955,irony,inferiority,0.85,0.0001700496544991
4956,threatening,stereotypical,0.75,0.0001500438127933
4957,irony,stereotypical,0.75,0.0001500438127933
4958,irony,stereotypical,0.75,0.0001500438127933
4959,incitement,inferiority,0.85,0.0001700496544991
4960,irony,stereotypical,0.75,0.0001500438127933
4961,irony,stereotypical,0.75,0.0001500438127933
4962,irony,stereotypical,0.75,0.0001500438127933
4963,white_grievance,stereotypical,0.75,0.0001500438127933
4964,white_grievance,stereotypical,0.75,0.0001500438127933
4965,stereotypical,threatening,0.85,0.0001700496544991
4966,threatening,inferiority,0.85,0.0001700496544991
4967,stereotypical,stereotypical,0.75,0.0001500438127933
4968,irony,stereotypical,0.75,0.0001500438127933
4969,inferiority,stereotypical,0.75,0.0001500438127933
4970,irony,threatening,0.85,0.0001700496544991
4971,inferiority,stereotypical,0.75,0.0001500438127933
4972,inferiority,inferiority,0.85,0.0001700496544991
4973,irony,stereotypical,0.75,0.0001500438127933
4974,irony,threatening,0.85,0.0001700496544991
4975,irony,stereotypical,0.75,0.0001500438127933
4976,incitement,stereotypical,0.75,0.0001500438127933
4977,irony,stereotypical,0.75,0.0001500438127933
4978,irony,stereotypical,0.75,0.0001500438127933
4979,inferiority,threatening,0.85,0.0001700496544991
4980,inferiority,threatening,0.85,0.0001700496544991
4981,irony,stereotypical,0.75,0.0001500438127933
4982,white_grievance,stereotypical,0.75,0.0001500438127933
4983,irony,stereotypical,0.75,0.0001500438127933
4984,inferiority,stereotypical,0.75,0.0001500438127933
4985,white_grievance,inferiority,0.85,0.0001700496544991
4986,irony,inferiority,0.85,0.0001700496544991
4987,irony,stereotypical,0.75,0.0001500438127933
4988,irony,stereotypical,0.75,0.0001500438127933
4989,inferiority,stereotypical,0.75,0.0001500438127933
4990,inferiority,stereotypical,0.75,0.0001500438127933
4991,threatening,threatening,0.85,0.0001700496544991
4992,incitement,incitement,0.85,0.0001700496544991
4993,irony,stereotypical,0.75,0.0001500438127933
4994,irony,stereotypical,0.75,0.0001500438127933
4995,irony,stereotypical,0.75,0.0001500438127933
4996,stereotypical,stereotypical,0.75,0.0001500438127933
4997,irony,stereotypical,0.75,0.0001500438127933
4998,irony,stereotypical,0.75,0.0001500438127933
4999,inferiority,inferiority,0.85,0.0001700496544991
5000,irony,inferiority,0.85,0.0001700496544991
5001,white_grievance,stereotypical,0.75,0.0001500438127933
5002,white_grievance,stereotypical,0.75,0.0001500438127933
5003,inferiority,stereotypical,0.75,0.0001500438127933
5004,inferiority,stereotypical,0.75,0.0001500438127933
5005,irony,stereotypical,0.75,0.0001500438127933
5006,inferiority,inferiority,0.85,0.0001700496544991
5007,irony,stereotypical,0.75,0.0001500438127933
5008,threatening,threatening,0.85,0.0001700496544991
5009,inferiority,inferiority,0.85,0.0001700496544991
5010,irony,irony,0.85,0.0001700496544991
5011,inferiority,inferiority,0.85,0.0001700496544991
5012,irony,stereotypical,0.75,0.0001500438127933
5013,irony,inferiority,0.85,0.0001700496544991
5014,irony,stereotypical,0.75,0.0001500438127933
5015,threatening,inferiority,0.85,0.0001700496544991
5016,irony,stereotypical,0.75,0.0001500438127933
5017,irony,inferiority,0.85,0.0001700496544991
5018,irony,stereotypical,0.75,0.0001500438127933
5019,irony,stereotypical,0.75,0.0001500438127933
5020,irony,inferiority,0.85,0.0001700496544991
5021,irony,stereotypical,0.75,0.0001500438127933
5022,irony,stereotypical,0.75,0.0001500438127933
5023,irony,stereotypical,0.75,0.0001500438127933
5024,irony,stereotypical,0.75,0.0001500438127933
5025,irony,stereotypical,0.75,0.0001500438127933
5026,irony,stereotypical,0.75,0.0001500438127933
5027,irony,inferiority,0.85,0.0001700496544991
5028,inferiority,stereotypical,0.75,0.0001500438127933
5029,threatening,incitement,0.85,0.0001700496544991
5030,threatening,threatening,0.85,0.0001700496544991
5031,irony,stereotypical,0.75,0.0001500438127933
5032,irony,stereotypical,0.75,0.0001500438127933
5033,inferiority,inferiority,0.85,0.0001700496544991
5034,threatening,inferiority,0.85,0.0001700496544991
5035,inferiority,threatening,0.85,0.0001700496544991
5036,irony,stereotypical,0.75,0.0001500438127933
5037,irony,stereotypical,0.75,0.0001500438127933
5038,irony,stereotypical,0.75,0.0001500438127933
5039,threatening,threatening,0.85,0.0001700496544991
5040,threatening,threatening,0.85,0.0001700496544991
5041,threatening,stereotypical,0.75,0.0001500438127933
5042,threatening,stereotypical,0.75,0.0001500438127933
5043,threatening,stereotypical,0.75,0.0001500438127933
5044,threatening,threatening,0.85,0.0001700496544991
5045,threatening,stereotypical,0.75,0.0001500438127933
5046,threatening,stereotypical,0.75,0.0001500438127933
5047,threatening,stereotypical,0.75,0.0001500438127933
5048,threatening,stereotypical,0.75,0.0001500438127933
5049,threatening,threatening,0.85,0.0001700496544991
5050,threatening,threatening,0.85,0.0001700496544991
5051,threatening,stereotypical,0.75,0.0001500438127933
5052,threatening,threatening,0.87,0.0001740508228402
5053,irony,stereotypical,0.75,0.0001500438127933
5054,threatening,inferiority,0.85,0.0001700496544991
5055,inferiority,stereotypical,0.75,0.0001500438127933
5056,threatening,stereotypical,0.75,0.0001500438127933
5057,threatening,threatening,0.85,0.0001700496544991
5058,threatening,inferiority,0.85,0.0001700496544991
5059,threatening,stereotypical,0.75,0.0001500438127933
5060,threatening,threatening,0.85,0.0001700496544991
5061,white_grievance,stereotypical,0.75,0.0001500438127933
5062,threatening,threatening,0.85,0.0001700496544991
5063,threatening,threatening,0.85,0.0001700496544991
5064,threatening,threatening,0.85,0.0001700496544991
5065,threatening,threatening,0.85,0.0001700496544991
5066,threatening,stereotypical,0.75,0.0001500438127933
5067,threatening,stereotypical,0.75,0.0001500438127933
5068,threatening,stereotypical,0.75,0.0001500438127933
5069,threatening,inferiority,0.85,0.0001700496544991
5070,threatening,incitement,0.85,0.0001700496544991
5071,white_grievance,threatening,0.85,0.0001700496544991
5072,threatening,stereotypical,0.75,0.0001500438127933
5073,inferiority,incitement,0.75,0.0001500438127933
5074,irony,stereotypical,0.75,0.0001500438127933
5075,threatening,threatening,0.85,0.0001700496544991
5076,threatening,stereotypical,0.75,0.0001500438127933
5077,threatening,threatening,0.85,0.0001700496544991
5078,threatening,stereotypical,0.75,0.0001500438127933
5079,threatening,threatening,0.85,0.0001700496544991
5080,threatening,stereotypical,0.75,0.0001500438127933
5081,white_grievance,stereotypical,0.75,0.0001500438127933
5082,threatening,threatening,0.85,0.0001700496544991
5083,white_grievance,stereotypical,0.75,0.0001500438127933
5084,threatening,threatening,0.85,0.0001700496544991
